Tweet text,ID,Label,text_label,split
@British_Airways I've been looking at return flights from TAB on 6/4/18 flight n price given but can't select #help,794,0,Unlabeled,2
@VW my 2011 cc clutch pack feels like it shot. And clunks and shakes when I put it in reverse or park. And I'm not trynna pay $2500,795,0,Unlabeled,2
@mikofLohr Micropenis?,796,0,Unlabeled,2
@Superdry_Care No from Ireland.,797,0,Unlabeled,2
@Topman it's not letting me DM.,798,0,Unlabeled,2
@MACcosmetics customer service consistent from Leics 2 St Pancras. Always feel invisible but always get to hear about employees social lives,799,0,Unlabeled,2
@Yelp @yelpsupport deceiving for parents who try to find something out about a school. Makes your site worthless!!!,800,0,Unlabeled,2
"10/25/17 - I used my cat as a model for this! I love it, even though I might have colored it a… https://t.co/osCXv3qqwm",801,0,Unlabeled,2
@JacyMelillo @NickMelill0 @linds7313 @MelF_cknFoster Currently cringing,802,0,Unlabeled,2
@comcastcares hey there. Will all baseball games be available in HD with the Extra Innings package for the 2018 baseball season?,803,0,Unlabeled,2
"@FC_Help not sure if those are official names for dress, but here is image of it. I really want to find it somewhere! http://bit.ly/iMCQsl",804,0,Unlabeled,2
Again @budlight ? I was up for whatever. Except this http://t.co/E6hcxJgVK7,805,0,Unlabeled,2
@VL_Archer https://t.co/LS2s5QzCri,806,0,Unlabeled,2
@neimanmarcus #NMholiday and #Contest . pic.twitter.com/PBEOajWXP0,807,0,Unlabeled,2
@virginmedia Wireless,808,0,Unlabeled,2
"@MissMcMeowan Well, you're enjoying it so slam dunk on that one! Are you a trainer or something?",809,0,Unlabeled,2
Alllllll cops are baaaaastards https://t.co/ovU5o56Zmi,810,0,Unlabeled,2
@HPSupport [ASK YOUR QUESTION HERE] #HPcpIN,811,0,Unlabeled,2
@SquareUK Do you guys offer discounts for non-profits or charities? :),812,0,Unlabeled,2
@ErikLambert1 You’re forgetting the great Jim Covert,813,0,Unlabeled,2
@JetBlue please help. we LOVE JetBlue! Just got back from LA-NYC (flight 424) and my wife left her purse on the plane! What do we do? #TrueBlue #jetblue,814,0,Unlabeled,2
@HalfBenLiang I prefer to challenge you to a fondue,815,0,Unlabeled,2
BREAKING: @DevinNunes is an idiot #NunesMemo #TrumpRussia https://t.co/Ki0nbinGc7,816,0,Unlabeled,2
Check out my newest video post on my Facebook pge think you going to like it. https://t.co/FL2XMWwY4Y,817,0,Unlabeled,2
"@BenLesh Turns out patience is a virtue after all, received the links to the videos �� Looking forward to it!",818,0,Unlabeled,2
"@BootsHelp hey, if I placed an order on Sunday, should it have been despatched yet? I haven't yet received a despatch email and I've selected deliver to store",819,0,Unlabeled,2
These filters are cute tho https://t.co/X1wPBQk844,820,0,Unlabeled,2
@GEICO how is it you don't have any way to email claims? Businesses reporting claims against your clients can only fax because the e-upload never works. You need a claims email address.,821,0,Unlabeled,2
I have been stuck in one place in this Arby's drive through for 20 minutes. There is no way out. AMA.,822,0,Unlabeled,2
$5 coupon for https://t.co/O9PeRo0QdU “GooglePayCheer” worked for me simply through website using movie theater gif… https://t.co/569u3LcVnA,823,0,Unlabeled,2
@subaru_usa this apple car play is an absolute joke,824,0,Unlabeled,2
@DSGSupport worst customer service ever. Waste of time. It was supposed to be a gift to someone and now what..?,825,0,Unlabeled,2
Thank you @amazon for not delivering my orders because @MaraXpress refusing to do there job by doing that #WorstCarier #Dubai,826,0,Unlabeled,2
"@JohnLegere @ATT @DIRECTV Ugh, I hope this isn’t per line. We have 5 lines on our plan. @JohnLegere help!",827,0,Unlabeled,2
HELP! Rob and Amanda's House Fire https://t.co/A3oj7LMuli,828,0,Unlabeled,2
Hoppsan! https://t.co/EMK8R4bZ6b,829,0,Unlabeled,2
@NBASTORE when can I buy a framed copy of that @Giannis_An34 dunk on @StephenCurry30 ?,830,0,Unlabeled,2
@lovatosxdrew My relapse is in full swing. Trying hard to break through.,831,0,Unlabeled,2
@KenyaPower_Care we don't have power near V club Imara Diama,832,0,Unlabeled,2
@nvidiacc what's nvidia gonna do for linux users as optimus further creeps into the gtx lines. what about synergy?,833,0,Unlabeled,2
"@SEPTA_MFL another SHOCKING development; the MFL is malfunctioning, leaving commuters stranded and frustrated @SEPTA_SOCIAL",834,0,Unlabeled,2
@FC_Help what is your policy on false advertising regarding sale items? I was refused a sale in westfield due to a company error on pricing,835,0,Unlabeled,2
@AirAsiaSupport My flight that was cancelled was QZ541 booking number IIF5RF,836,0,Unlabeled,2
https://t.co/ZX3g1J2wC8,837,0,Unlabeled,2
". @bt_uk have come home to find my home hub constantly rebooting, showing orange then flashing green & no WiFi! WTF? #FirmwareUpdate ?",838,0,Unlabeled,2
@JonPiscitelli1 @Starbucks yuuuuuuup you know ya boy’s rollin up with a venti dark roast black w/ a splash of cold water ��,839,0,Unlabeled,2
#seriously @pizzahut this is how my #BBQ #pizza arrives. Was the #Driver #drifting ?? #bummer https://t.co/QNA4uEwEYL,840,0,Unlabeled,2
Please sign the petition to #FreeCyntoiaBrown https://t.co/60vwBQMb7C via @MoveOn,841,0,Unlabeled,2
"@pizzahut No, because trying to speak to people at that store is an exercise in futility.  And it only happens on the Visa Checkout option.",842,0,Unlabeled,2
"@WhirlpoolCare I think you're right, outside vent opening seems clogged - thanks for the tip!",843,0,Unlabeled,2
Every time you go to @KFC_UKI and they forget items #compensation !,844,0,Unlabeled,2
@WholeFoods I am still waiting to hear back from you.,845,0,Unlabeled,2
"Thanks @NBASTORE for canceling my order because ""people don't normally buy shoes"". I'm out the money/shoes and was not helped w/online chat",846,0,Unlabeled,2
"@NYTsupport I use the NYT App on my iPad 2, iPad Mini and iPhone 5S. All receive an error message that the connection failed with Twitter.",847,0,Unlabeled,2
@TommyHilfiger is my new favorite store,848,0,Unlabeled,2
$6 coupon for @pizzahut getting just cheese and they want to add $2.99 for nothing. So annoying!!! #ripoff https://t.co/CKBRCHKBxP,849,0,Unlabeled,2
Got mum to go all the way to @IKEAUK so I could get meatballs.,850,0,Unlabeled,2
Did a #pictorial today &amp; im proud of it ������ @bhcosmetics Take me back to Brazil &amp; Foil Eyes 2 palettes… https://t.co/fO0efiMt8i,851,0,Unlabeled,2
@neimanmarcus thx for sending me a ripped dress &amp; doing nothing to replace it #needlessmarkup #shouldagonetonordstrom,852,0,Unlabeled,2
"@nationalgridus  My street just lost power... once again. Your phone line is busy, or also down. Boston Road in Andover MA.  Please fix.",853,0,Unlabeled,2
@mnicolerussell You can do it!!!!,854,0,Unlabeled,2
"I'm one step closer to winning $5.00 cash! &amp; $1,000 from @TopCashBackUSA #Giveaway https://t.co/otkf4I7HUE",855,0,Unlabeled,2
You can teach ethics as it pertains to anything. History teaches us that the disenfranchised were constantly taken… https://t.co/hXZvX0RIBU,856,0,Unlabeled,2
@MCRDPI That was me lol,857,0,Unlabeled,2
Sometimes I tell google maps that I’m walking even though I’m driving so that it thinks I’m faster and more athletic than I actually am.,858,0,Unlabeled,2
@neimanmarcus It was an online order problem that she totally helped me with...,859,0,Unlabeled,2
alabama and georgia’s punters right now #NationalChampionship https://t.co/URwd7YwUX3,860,0,Unlabeled,2
@dionbronson Porzingis making Nance Jr. look like the bum he is,861,0,Unlabeled,2
@sacadverts I really didn't want to say that myself...but since you mentioned it. DAMN that kid can't read a Mirand… https://t.co/mE7zduFKMI,862,0,Unlabeled,2
@awscloud i cant login to my ec2 account :/,863,0,Unlabeled,2
@AmazonHelp You did not upload the ep14 of Middle series S9 again?? It was deleted ?,864,0,Unlabeled,2
@xychelsea why do you still support the military?,865,0,Unlabeled,2
Need to know when @neimanmarcus will have an Android app so I can shop from my phone Not everyone is iOS,866,0,Unlabeled,2
"@FitbitDev @Pebble In still not clear if the new Fitbit has and ""always on"" display and a 3 day battery life.",867,0,Unlabeled,2
What time is the last train from fern rock to lansdale for Saturday? @SEPTA_SOCIAL,868,0,Unlabeled,2
@Matheatre_ This was such a fun show. Thank you,869,0,Unlabeled,2
"@Walmart @itsjojosiwa This doll is supposed to be exclusive to Walmart, but is always out of stock. Very disappointed customer.",870,0,Unlabeled,2
@Walmart not a single cart available? Pathetic. https://t.co/JTfzbDyhwf,871,0,Unlabeled,2
"The #sesamestreetfornod collection is everything I hoped for. Way to go, @TheLandofNod !",872,0,Unlabeled,2
@virginmedia Awesome thank you. Is there any t&amp;c to this upgrade I can read prior?,873,0,Unlabeled,2
@hm_custserv why is there no mens h+m in Leeds anymore?,874,0,Unlabeled,2
chicken mcnuggets !!!,875,0,Unlabeled,2
"I entered a giveaway for a chance to win ""Washcloths Towel Set (White, Bulk Pack of 24), Ki..."" by Alurri. https://t.co/m72onCNnW2 #giveaway",876,0,Unlabeled,2
@beatsbydre I like them but I've had to glue that back together 3 times https://t.co/4lPdTya6WY,877,0,Unlabeled,2
This is a nightmare https://t.co/KrbZEboPeM,878,0,Unlabeled,2
@greateranglia 14:44 from Ipswich to diss and currently on the 18:17 fr m diss back to Ipswich,879,0,Unlabeled,2
@travismcelroy Wordscapes. One of my bosses got half my library hooked,880,0,Unlabeled,2
@DIRECTV could electronics support PLEASE do or email me the steps to get the app to register my iPad with my dvr? Chat feature never loads!,881,0,Unlabeled,2
@FordMustang Definitely a GT model ��,882,0,Unlabeled,2
#SuperBowl https://t.co/0INf79PATs,883,0,Unlabeled,2
UTMB has developed a weight loss drug that shrinks fat and lowers cholesterol without suppressing appetite. Learn m… https://t.co/xojDnUzDL8,884,0,Unlabeled,2
@VodafoneIN network at Dadar area is pathetic 4 g works worst than 2g,885,0,Unlabeled,2
"@Nordstrom That's okay, I'll keep looking. How soon are refunds given? Just wondering!",886,0,Unlabeled,2
"So it's going to cost $7000 to fix the exhaust on my @VW 2009 Jetta, and only $300 is covered under warranty. Help @vwcares?",887,0,Unlabeled,2
@HondaCustSvc someone has gotten it touch with me.,888,0,Unlabeled,2
@EE you have dumb staff,889,0,Unlabeled,2
@ReIatableThings @_TheSilvaLining,890,0,Unlabeled,2
@flowering_rebel I mean you already have 2/3 of mine haha,891,0,Unlabeled,2
@KFC_UKI just had THE worst KFC I've ever experienced. The staff were rude and the food was cold and dry! Talk about disappointed!!,892,0,Unlabeled,2
@ThomasGoldkamp All depends on who the next coach is. Cannot be someone the admin has to “sell” to the fans. Has t… https://t.co/tMeAVW5pzz,893,0,Unlabeled,2
@Safaricom_Care you'll have to explain where my bundles go to coz i'm constantly offline....,894,0,Unlabeled,2
@QueenQuia23 basically ��,895,0,Unlabeled,2
sucks to be a CSU Ram,896,0,Unlabeled,2
@BootsHelp how do I replace my lost boots card please? #Help,897,0,Unlabeled,2
@SamsungSupport I figured it out myself. But my new S8 is the worst phone I have had.,898,0,Unlabeled,2
"@Sean_Schick Yes, eat leaning forward over a plate. Even then it's 50/50. #MayTheOddsBeEverInYourFavor",899,0,Unlabeled,2
I need to stay out of the hair groups im in on facebook today.... Tired of looking at damaged ass hair today...,900,0,Unlabeled,2
"Hey @McDonalds, why am I being charged tax twice? This is the second time. https://t.co/1Vwd0mplSx",901,0,Unlabeled,2
Maybe someday I’ll make it to Festival of the Arts...,902,0,Unlabeled,2
@SoReIatable https://t.co/gPwqoDCT3N,903,0,Unlabeled,2
@BootsHelp someone has stayed home all day for my order but now #hermesUK are saying attempt was made this evening to deliver (1/2),904,0,Unlabeled,2
@childishtonbino @TeamCJCorrea From 530-630 but they're giving the passes out for it 2hrs prior. Gonna be there around 1! ������,905,0,Unlabeled,2
@SouthwestAir flight 5702 DCA-TPA has one of the friendliest flight attendants I have ever had the pleasure of flying with. #WeLuvRonnie,906,0,Unlabeled,2
@nationalgridus my bill is still messed up ??????,907,0,Unlabeled,2
Do you ever respond to a text like “LOL ������” when all you really did was blow more air out of your nose?,908,0,Unlabeled,2
"@AWSSupport hi folks,SES question: i have a domain in pending for a long time ago (weeks), i removed and added again but nothing happen.THKS",909,0,Unlabeled,2
@LenovoSupport What is the part number for a Swiss German keyboard for X1 20BT please? I'd like to source one :),910,0,Unlabeled,2
I’m still so frustrated with .@bioionic warranty. I buy a 300 dollar blow dryer and a year later it completely dies… https://t.co/TnT7HsMxTa,911,0,Unlabeled,2
@CartherrineK You know that’s not true Kat ��,912,0,Unlabeled,2
@virginmedia I already had this setting done,913,0,Unlabeled,2
@Match: Hannity + Moore is not a match made in heaven. Stop sending Hannity love. #dumpseanhannity,914,0,Unlabeled,2
@JetBlue I'm guessing SFO just being backed up isn't exactly in your control :(,915,0,Unlabeled,2
@subaru_usa I own a 2015 outback. Going to a snow area next week. Does an Outback use chains or cables?,916,0,Unlabeled,2
I think @lightroom must be the most unreliable 'paid for' 'professional' software I have ever used.....,917,0,Unlabeled,2
@calebp_24 You can do it!! I believe in you! And you get to see me when it's all over!! ��,918,0,Unlabeled,2
"@comcastcares The internet blinks on and off continuously in Burnsville, MN. What gives?",919,0,Unlabeled,2
@MicrosoftHelps how do i sync my egdge book marks with Edge on my phone?,920,0,Unlabeled,2
@hm_custserv @hm This is all I get https://t.co/v52XgLitxt,921,0,Unlabeled,2
kmarx: your lover is your guardian angel who accidentally fell for you https://t.co/G7yc59FTKA,922,0,Unlabeled,2
@thebookcon I emailed and they told me to refer to the website. I’m just curious how far out you open media applica… https://t.co/tG0GYvxaAp,923,0,Unlabeled,2
"Damn IT @Arbys , just brought DThru bag-a-food home 2 eat &amp; NO 3pax of Arby's Sauce as I asked for at store #7190 and w/o sauce=BLAH !",924,0,Unlabeled,2
@AskPlayStation I bought a add on for battlefield 1 instead of buying the game and I want to get a refund,925,0,Unlabeled,2
I bought a sprite from mcdonalds and they gave me a cup of water...,926,0,Unlabeled,2
"@HMRCcustomers Just sent return online, been living overseas for the last 13 months. Didn't realise to inform, will that change my return?",927,0,Unlabeled,2
@AskPlayStation I already did this and it says contact us. So i am contacting through twitter!,928,0,Unlabeled,2
@tihanaha Old people do everything early,929,0,Unlabeled,2
@IKEAUK @IKEAUKSupport @IKEAUK just got home and checked my receipt and found ive been charged for one item twice. Help!,930,0,Unlabeled,2
